,Thực tế,Dự đoán,MAPE
466,712.61,609.9006666666666,0.14701955788398885
467,0.0,0.0,0.0
468,0.0,0.0,0.0
469,4.42,6.713000000000002,0.2393528183716077
470,545.01,534.6129999999999,0.01957966893278855
471,468.29,328.2823333333334,0.3081900694857176
472,62.11,107.96933333333337,0.9532183191297727
473,72.44,84.04900000000002,0.19864818617385394
474,904.42,942.8800000000002,0.04319309988544762
475,126.26,116.06166666666668,0.09084565591780976
476,0.0,0.0,0.0
477,0.0,0.0,0.0
478,693.09,645.2913333333332,0.07038635036102255
479,37.02,45.635666666666665,0.37426875181002006
480,0.0,0.0,0.0
481,0.0,0.0,0.0
482,0.0,0.0,0.0
483,464.49,499.7783333333333,0.0783332223430782
484,0.0,0.0,0.0
485,246.43,302.2953333333334,0.24035336803912322
486,0.0,0.0,0.0
487,881.2,899.1483333333332,0.02069687884378823
488,540.91,769.2046666666666,0.4332707040418035
489,714.28,616.59,0.1395013423202147
490,0.0,0.0,0.0
491,0.0,1.8353333333333337,0.13109523809523813
492,841.68,734.6133333333332,0.12935756169856313
493,333.42,392.79799999999994,0.18589318139127145
494,0.0,0.0,0.0
495,0.0,0.0,0.0
496,340.52,441.335,0.3087559720690923
497,124.41,191.64366666666666,0.608945445762763
498,0.0,0.0,0.0
499,0.0,0.0,0.0
500,0.0,0.0,0.0
501,0.0,0.0,0.0
502,0.0,0.0,0.0
503,0.0,0.0,0.0
504,0.0,0.0,0.0
505,0.0,0.0,0.0
506,0.0,0.0,0.0
507,298.57,309.681,0.03904487472326665
508,572.63,589.8576666666667,0.030839136220157645
509,158.5,220.26533333333336,0.4274417531718572
510,768.44,639.864,0.17042574624887336
511,64.85,47.28133333333334,0.3454998361193049
512,0.0,0.0,0.0
513,790.45,729.6303333333333,0.07833043552922501
514,0.0,0.0,0.0
515,140.72,176.015,0.27852746212121204
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.0,0.0,0.0
519,254.0,335.85799999999995,0.3410749999999998
520,742.83,779.8993333333333,0.050861426304259216
521,0.0,0.0,0.0
522,42.81,40.91033333333334,0.06593775309498998
523,497.37,448.1593333333333,0.10180744909006915
524,2.24,1.2956666666666665,0.08030045351473926
525,9.79,19.832,2.385273159144893
526,0.0,0.0,0.0
527,242.7,269.128,0.11555749890686488
528,780.78,750.7139999999999,0.03921072537103215
529,0.0,0.0,0.0
530,359.62,297.5033333333333,0.17972532453754625
531,730.45,707.0400000000002,0.03267499476585924
532,352.11,374.9016666666667,0.06740902861987721
533,0.0,0.9676666666666668,0.06911904761904762
534,50.39,161.43166666666667,3.0514335440139235
535,0.0,0.0,0.0
536,795.24,672.0343333333332,0.15770527196081466
537,536.9,499.4425666666667,0.07163402817619671
538,585.39,543.6709999999998,0.07301317838954158
539,54.24,99.99266666666668,1.136994698475812
540,480.0,432.38966666666664,0.10216809728183124
541,260.71,480.00033333333334,0.8888587140097012
542,129.65,65.75333333333332,0.5525003602824616
543,514.05,564.3793333333334,0.1006486018064863
544,0.0,0.0,0.0
545,743.88,732.4673333333334,0.015636360314937536
546,249.24,253.07166666666666,0.016288329649152562
547,883.63,840.7700000000002,0.04928532824304565
548,778.95,806.1709999999999,0.035585332374664866
549,60.51,60.82766666666667,0.006830072385867013
550,630.0,569.0996666666667,0.09886417748917738
551,252.45,329.98300000000006,0.32515412036066293
552,0.0,0.0,0.0
553,0.0,0.7759999999999999,0.055428571428571424
554,0.0,0.0,0.0
555,0.0,0.0,0.0
556,685.11,708.734,0.03520138278374636
557,31.96,36.726333333333336,0.26538604305864893
558,0.0,0.0,0.0
559,662.15,660.9323333333334,0.001878680346627416
560,296.68,306.72700000000003,0.035541955568133665
561,0.0,0.0,0.0
562,13.0,7.675333333333332,5.324666666666668
563,264.4,288.0496666666666,0.09444755058572937
564,32.22,55.275,1.2653677277716795
565,0.0,0.0,0.0
566,412.91,572.0516666666667,0.398941281659188
567,10.74,27.09533333333333,5.016973415132923
568,541.37,320.49166666666673,0.41882991700956307
569,392.55,378.326,0.03757495707304184
570,0.0,0.0,0.0
571,0.0,0.0,0.0
572,0.0,0.0,0.0
573,573.52,482.1119999999999,0.16336860165856462
574,0.0,0.0,0.0
575,0.0,0.0,0.0
576,504.1,527.9766666666666,0.04871794871794848
577,0.0,0.0,0.0
578,0.0,0.0,0.0
579,149.34,109.65366666666667,0.29323432343234324
580,67.45,65.52233333333334,0.03606485812285626
581,215.12,196.9953333333333,0.09011866878812008
582,0.0,0.0,0.0
583,0.0,0.0,0.0
584,80.92,30.531000000000002,0.752973699940227
585,0.0,0.0,0.0
586,0.0,0.0,0.0
587,14.74,8.652999999999999,8.225675675675676
588,516.39,654.5893333333332,0.27508376626392494
589,734.69,524.1436666666667,0.2921454902015198
590,953.08,997.0543333333334,0.046827036390225896
591,0.0,0.0,0.0
